claim_id	evidence_id	evidence_kind	location	sha256	hash_mode	architecture_requirement
REGULATOR-TWO-LOG-PHI	EV-REGULATOR-TWO-LOG-PHI	PUBLIC_PROBE	probes/P-TWOLOGPHI-INVARIANTS-1	78267f36a457c99965cb1f0caa3115b487a9d294a5d709664a4a99a47a8f2d5d	bundle-manifest-sha256-v1	two-architecture
CYCLOTOMIC-CLASS-NUMBER-ONE	EV-CYCLOTOMIC-CLASS-NUMBER-ONE	PUBLIC_PROBE	probes/P-TWOLOGPHI-INVARIANTS-1	78267f36a457c99965cb1f0caa3115b487a9d294a5d709664a4a99a47a8f2d5d	bundle-manifest-sha256-v1	two-architecture
J-TORAL-PERIODIC-POINTS	EV-J-TORAL-PERIODIC-POINTS	PUBLIC_PROBE	probes/P-TWOLOGPHI-INVARIANTS-1	78267f36a457c99965cb1f0caa3115b487a9d294a5d709664a4a99a47a8f2d5d	bundle-manifest-sha256-v1	two-architecture
METRO-FORBIDDEN-WITNESSES	EV-METRO-FORBIDDEN-WITNESSES	PUBLIC_PROBE	probes/P-METRO-FORBIDDEN-WITNESSES-1	790cb07fd16082b29f25855dae763db5f1f7c2962175bc9988b545fed53782a2	bundle-manifest-sha256-v1	two-architecture
TRACEKERNEL-RESIDUAL-FORM	EV-TRACEKERNEL-RESIDUAL-FORM	PUBLIC_PROBE	probes/P-TRACEKERNEL-EXTERIOR-CLOSURE-1	d21649fa77828dc5368b1a8bafeee3b644d5642fa17eb6d209b46b23b35facb6	bundle-manifest-sha256-v1	two-architecture
TRACEKERNEL-HOME-DIMENSION	EV-TRACEKERNEL-HOME-DIMENSION	PUBLIC_PROBE	probes/P-TRACEKERNEL-EXTERIOR-CLOSURE-1	d21649fa77828dc5368b1a8bafeee3b644d5642fa17eb6d209b46b23b35facb6	bundle-manifest-sha256-v1	two-architecture
TRACEKERNEL-F5-HODGE-BRACKET	EV-TRACEKERNEL-F5-HODGE-BRACKET	PUBLIC_PROBE	probes/P-TRACEKERNEL-EXTERIOR-CLOSURE-1	d21649fa77828dc5368b1a8bafeee3b644d5642fa17eb6d209b46b23b35facb6	bundle-manifest-sha256-v1	two-architecture
TRACEKERNEL-F5-AUTOMORPHISM-BOUNDARY	EV-TRACEKERNEL-F5-AUTOMORPHISM-BOUNDARY	PUBLIC_PROBE	probes/P-TRACEKERNEL-EXTERIOR-CLOSURE-1	d21649fa77828dc5368b1a8bafeee3b644d5642fa17eb6d209b46b23b35facb6	bundle-manifest-sha256-v1	two-architecture
TRACEKERNEL-CURVATURE-FORCING	EV-TRACEKERNEL-CURVATURE-FORCING	PUBLIC_PROBE	probes/P-TRACEKERNEL-EXTERIOR-CLOSURE-1	d21649fa77828dc5368b1a8bafeee3b644d5642fa17eb6d209b46b23b35facb6	bundle-manifest-sha256-v1	two-architecture
QDD-J-AFFINE-APPARATUS-NONSELECTION	EV-QDD-J-AFFINE-APPARATUS-NONSELECTION	PUBLIC_PROBE	probes/P-QDD-J-AFFINE-APPARATUS-1	c533652710c6a3cea58ee40473233b46ab64cdfbae4f0a6ee17e6733ecc035d2	bundle-manifest-sha256-v1	two-architecture
QDD-J-CENTRALIZER-NONSELECTION	EV-QDD-J-CENTRALIZER-NONSELECTION	PUBLIC_PROBE	probes/P-QDD-J-CENTRALIZER-TERMINALITY-1	f13fbcd080aa618c6896fe00c0b2157514b97beeb446cd1b49f8928e6789cd3e	bundle-manifest-sha256-v1	two-architecture
QDD-J-TERMINALITY-SELECTION	EV-QDD-J-TERMINALITY-SELECTION	PUBLIC_PROBE	probes/P-QDD-J-CENTRALIZER-TERMINALITY-1	f13fbcd080aa618c6896fe00c0b2157514b97beeb446cd1b49f8928e6789cd3e	bundle-manifest-sha256-v1	two-architecture
QDD-FRESH-RECORD-EXTENSION	EV-QDD-FRESH-RECORD-EXTENSION	PUBLIC_PROBE	probes/P-QDD-FRESH-RECORD-NOFEEDBACK-2	9b2cf5cfeb18f6c1b68a526b8d6f88c9e4b1ddfc72a3576e401357e2f4336b49	bundle-manifest-sha256-v1	two-architecture
QDD-PROJECTIVE-IDEMPOTENCE-NONIMPLICATION	EV-QDD-PROJECTIVE-IDEMPOTENCE-NONIMPLICATION	PUBLIC_PROBE	probes/P-QDD-FRESH-RECORD-NOFEEDBACK-2	9b2cf5cfeb18f6c1b68a526b8d6f88c9e4b1ddfc72a3576e401357e2f4336b49	bundle-manifest-sha256-v1	two-architecture
QDD-RECORD-SUFFICIENCY-TERMINALITY	EV-QDD-RECORD-SUFFICIENCY-TERMINALITY	PUBLIC_PROBE	probes/P-QDD-FRESH-RECORD-NOFEEDBACK-2	9b2cf5cfeb18f6c1b68a526b8d6f88c9e4b1ddfc72a3576e401357e2f4336b49	bundle-manifest-sha256-v1	two-architecture
QDD-RECORD-COMPLETE-LUEDER-SELECTION	EV-QDD-RECORD-COMPLETE-LUEDER-SELECTION	PUBLIC_PROBE	probes/P-QDD-RECORD-COMPLETE-STABILIZER-1	d8f756317e7394c41a589fa69143bb4ac7d32c69ccddfb4cfe8fa2f5257a6322	bundle-manifest-sha256-v1	two-architecture
QDD-LAW-NATURALITY-VS-GAUGE-BOUNDARY	EV-QDD-LAW-NATURALITY-VS-GAUGE-BOUNDARY	PUBLIC_PROBE	probes/P-QDD-RECORD-NATURALITY-FORK-1	135951e6ad63f7ef0825ce63557e22e7e8a1301c0ca58c583b7756782fc2673d	bundle-manifest-sha256-v1	two-architecture
J-BINARY-NORM-INDEX	EV-J-BINARY-NORM-INDEX	PUBLIC_PROBE	probes/P-J-BINARY-NORM-INDEX-1	626f598fb7a4cdd331208d28c60ed9fc15d9ac6412ecc003c5bf4dd0dfc4682e	bundle-manifest-sha256-v1	two-architecture
J-BINARY-NORM-ORDER-CENSUS	EV-J-BINARY-NORM-ORDER-CENSUS	PUBLIC_PROBE	probes/P-J-BINARY-NORM-INDEX-1	626f598fb7a4cdd331208d28c60ed9fc15d9ac6412ecc003c5bf4dd0dfc4682e	bundle-manifest-sha256-v1	two-architecture
RECORD-QUOTIENT-CALCULUS	EV-RECORD-QUOTIENT-CALCULUS	PUBLIC_PROBE	probes/P-RECORD-QUOTIENT-CALCULUS-1	5b0c0a4327539b7426de78bb54f03d525c32c94673c5113ce1c009bb274e92ff	bundle-manifest-sha256-v1	two-architecture
J-ODD-MOTOR-MEDIATED-BRIDGE	EV-J-ODD-MOTOR-MEDIATED-BRIDGE	PUBLIC_PROBE	probes/P-J-ODD-MOTOR-MEDIATED-BRIDGE-COVERAGE-2	f6b2ca8bf117ee709eba29356b4e5ad61e60801c1975e5405cab1fefbbaa624b	bundle-manifest-sha256-v1	two-architecture
